Date,Ticker,Close,Volume,DailyReturn,MA20,MA50,Volatility30,HistoricalPeak,AvgVolume20,DrawdownPct,VolumeSpike,SignalFlag
2021-07-06,AAPL,138.4342803955078,108181800,NULL,138.4342803955078,138.4342803955078,NULL,138.4342803955078,108181800.0000,0,0,SELL
2021-07-07,AAPL,140.9198760986328,104911600,0.01795505922394102,139.6770782470703,139.6770782470703,1.757581576967832,140.9198760986328,106546700.0000,0,0,SELL
2021-07-08,AAPL,139.6234893798828,105575500,-0.009199459683335454,139.65921529134116,139.65921529134116,1.243182913094655,140.9198760986328,106222966.6667,-0.9199459683335455,0,SELL
2021-07-09,AAPL,141.44622802734375,99890800,0.013054670496750676,140.1059684753418,140.1059684753418,1.3522904520106676,141.44622802734375,104639925.0000,0,0,SELL
2021-07-12,AAPL,140.85166931152344,76299700,-0.004203425740737145,140.25510864257814,140.25510864257814,1.2176744422733892,141.44622802734375,98971880.0000,-0.42034257407371445,0,SELL
2021-07-13,AAPL,141.96286010742188,100827100,0.007889085030584924,140.53973388671875,140.53973388671875,1.2931566090405704,141.96286010742188,99281083.3333,0,0,SELL
2021-07-14,AAPL,145.38426208496094,127050800,0.0241006836221116,141.23180934361048,141.23180934361048,2.178605994470887,145.38426208496094,103248185.7143,0,0,SELL
2021-07-15,AAPL,144.73117065429688,106820300,-0.0044921741961478825,141.6692295074463,141.6692295074463,2.3662140604697917,145.38426208496094,103694700.0000,-0.4492174196147882,0,SELL
2021-07-16,AAPL,142.69393920898438,93251400,-0.014075968819312645,141.78308614095053,141.78308614095053,2.239591001590597,145.38426208496094,102534333.3333,-1.850491131154463,0,SELL
2021-07-19,AAPL,138.85340881347656,121434600,-0.026914460535588065,141.49011840820313,141.49011840820313,2.305810321630701,145.38426208496094,104424360.0000,-4.492132214192357,0,SELL
2021-07-20,AAPL,142.45999145507812,96350000,0.025974030255507288,141.57828868519175,141.57828868519175,2.2069433818273607,145.38426208496094,103690327.2727,-2.0114079666847995,0,SELL
2021-07-21,AAPL,141.72891235351562,74993500,-0.0051318204788256706,141.5908406575521,141.5908406575521,2.1046871452082545,145.38426208496094,101298925.0000,-2.51426782997266,0,SELL
2021-07-22,AAPL,143.0935821533203,77338200,0.009628732607506223,141.70643615722656,141.70643615722656,2.0577356005301963,145.38426208496094,99455792.3077,-1.5756037818604998,0,SELL
2021-07-23,AAPL,144.8091278076172,71447400,0.01198897692321883,141.92805698939733,141.92805698939733,2.143871121129096,145.38426208496094,97455192.8571,-0.3955959669194785,0,SELL
2021-07-26,AAPL,145.22828674316406,72434100,0.002894561564542664,142.1480723063151,142.1480723063151,2.234722726882272,145.38426208496094,95787120.0000,-0.1072848873461453,0,SELL
2021-07-27,AAPL,143.06434631347656,104818600,-0.014900268248116322,142.2053394317627,142.2053394317627,2.1710655602308147,145.38426208496094,96351587.5000,-1.595713138557351,0,SELL
2021-07-28,AAPL,141.3195343017578,118931200,-0.01219599471622085,142.15323324764475,142.15323324764475,2.113075066778442,145.38426208496094,97679800.0000,-2.7958513011729864,0,SELL
2021-07-29,AAPL,141.96286010742188,56699500,0.004552277990743849,142.1426569620768,142.1426569620768,2.0504749564182663,145.38426208496094,95403116.6667,-2.353350994442324,0,SELL
2021-07-30,AAPL,142.1773223876953,70440600,0.0015106928679173978,142.144481458162,142.144481458162,1.9927193416433948,145.38426208496094,94089300.0000,-2.2058368982135943,0,SELL
2021-08-02,AAPL,141.84591674804688,62880000,-0.0023309317835142947,142.12955322265626,142.12955322265626,1.940719218063976,145.38426208496094,92528835.0000,-2.433788421229729,0,SELL
2021-08-03,AAPL,143.6394500732422,64786600,0.01264423655127886,142.38981170654296,142.20145307268416,1.9200606465186023,145.38426208496094,90359075.0000,-1.2001381626156356,0,BUY
2021-08-04,AAPL,143.23973083496094,56368300,-0.0027827956600880326,142.50580444335938,142.248647516424,1.8868173946570526,145.38426208496094,87931910.0000,-1.4750779893540058,0,BUY
2021-08-05,AAPL,143.34703063964844,46397700,0.000749092476382335,142.69198150634764,142.29640330439028,1.8576092752664983,145.38426208496094,84973020.0000,-1.4012737115396745,0,BUY
2021-08-06,AAPL,142.6636962890625,54126800,-0.004766993411281263,142.7528549194336,142.31170717875162,1.8183240248040757,145.38426208496094,82684820.0000,-1.8712931901174896,0,BUY
2021-08-09,AAPL,142.6148681640625,48908700,-0.00034226033861526603,142.84101486206055,142.32383361816406,1.7810715674469095,145.38426208496094,81315270.0000,-1.9048787545381183,0,BUY
2021-08-10,AAPL,142.1365203857422,69023100,-0.0033541227817146437,142.84969787597657,142.31662926307092,1.7454732201535184,145.38426208496094,79725070.0000,-2.233901835482582,0,BUY
2021-08-11,AAPL,142.39028930664062,48493500,0.0017853885842268953,142.69999923706055,142.31935741283274,1.7116360134185575,145.38426208496094,75797205.0000,-2.0593513598952464,0,BUY
2021-08-12,AAPL,145.3482666015625,72282600,0.020773729088728838,142.73085403442383,142.42753274100167,1.77449817143287,145.38426208496094,74070320.0000,-0.024758858271332108,0,BUY
2021-08-13,AAPL,145.55325317382812,59375000,0.0014103131537684358,142.87381973266602,142.5353162042026,1.8366507637374179,145.55325317382812,72376500.0000,0,0,BUY
2021-08-16,AAPL,147.52520751953125,103296000,0.013547992248226172,143.30740966796876,142.70164591471354,2.021616431976418,147.52520751953125,71469570.0000,0,0,BUY
2021-08-17,AAPL,146.6173553466797,92229700,-0.006153878297248757,143.51527786254883,142.82795912219632,1.9775580404950692,147.52520751953125,71263555.0000,-0.6153878297248757,0,BUY
2021-08-18,AAPL,142.87847900390625,86326000,-0.02550091245291384,143.57275619506837,142.82953786849976,1.9393523693562118,147.52520751953125,71830180.0000,-3.149786123845857,0,BUY
2021-08-19,AAPL,143.21034240722656,86960300,0.0023226969214253704,143.57859420776367,142.8410773999763,1.828899243868235,147.52520751953125,72311285.0000,-2.9248324302363247,0,BUY
2021-08-20,AAPL,144.66490173339844,60549600,0.010156803633886683,143.57138290405274,142.8947192921358,1.819325637165118,147.52520751953125,71766395.0000,-1.9388590155035905,0,BUY
2021-08-23,AAPL,146.1487579345703,60131800,0.01025719565279531,143.61740646362304,142.9876918247768,1.8338631486194006,147.52520751953125,71151280.0000,-0.933026706489266,0,BUY
2021-08-24,AAPL,146.0608673095703,48606400,-0.0006013778443423239,143.76723251342773,143.07305781046549,1.872028136253651,147.52520751953125,68340670.0000,-0.992603389334036,0,BUY
2021-08-25,AAPL,144.83087158203125,58991300,-0.008421117512140568,143.94279937744142,143.12056629077807,1.8562939898610715,147.52520751953125,65343675.0000,-1.8263563107635619,0,BUY
2021-08-26,AAPL,144.0303497314453,48597200,-0.0055272873928161595,144.0461738586426,143.14450796026932,1.8454417214282257,147.52520751953125,64938560.0000,-2.3689902538339043,0,BUY
2021-08-27,AAPL,145.06517028808594,55802400,0.0071847395953014105,144.1905662536621,143.19375571226462,1.8587795930367597,147.52520751953125,64206650.0000,-1.6675368723813668,0,BUY
2021-08-30,AAPL,149.4776153564453,90956700,0.030416984722085042,144.57215118408203,143.35085220336913,1.9306088083830615,149.4776153564453,65610485.0000,0,0,BUY
2021-08-31,AAPL,148.2183380126953,86453100,-0.008424521228460321,144.80109558105468,143.46957136945028,2.0572880887649605,149.4776153564453,66693810.0000,-0.8424521228460321,0,BUY
2021-09-01,AAPL,148.88214111328125,80313700,0.004478549074872779,145.0832160949707,143.59844207763672,2.1765195657675234,149.4776153564453,67891080.0000,-0.3983701785341509,0,BUY
2021-09-02,AAPL,149.99502563476562,71115500,0.007474936303056018,145.41561584472657,143.74719983477925,2.387967976067146,149.99502563476562,69126970.0000,0,0,BUY
2021-09-03,AAPL,150.62954711914062,57808700,0.004230283515668346,145.81390838623048,143.90361681851473,2.627341368953345,150.62954711914062,69311065.0000,0,0,BUY
2021-09-07,AAPL,152.9627227783203,82278300,0.01548949528032677,146.33130111694337,144.1049302842882,3.018575667204752,152.9627227783203,70979545.0000,0,0,BUY
2021-09-08,AAPL,151.42030334472656,74420200,-0.010083629563976093,146.79549026489258,144.26396013342816,3.205572835657851,152.9627227783203,71249400.0000,-1.0083629563976093,0,BUY
2021-09-09,AAPL,150.40505981445312,57305700,-0.006704804493503842,147.19622879028321,144.39462182876912,3.239500603574299,152.9627227783203,71690010.0000,-1.6720825292668562,0,BUY
2021-09-10,AAPL,145.42637634277344,140893200,-0.03310183499026981,147.20013427734375,144.41611671447754,3.1638561385676724,152.9627227783203,75120540.0000,-4.926917028319932,0,BUY
2021-09-13,AAPL,145.99256896972656,102404300,0.003893328302553558,147.22210006713868,144.44828920948262,3.0898544266981354,152.9627227783203,77272005.0000,-4.556766303575268,0,BUY
2021-09-14,AAPL,144.59652709960938,109296300,-0.009562417320066987,147.07566604614257,144.45125396728517,3.0048210477024218,152.9627227783203,77572020.0000,-5.46943433455716,0,BUY
2021-09-15,AAPL,145.48497009277344,83281300,0.00614428998389452,147.01904678344727,144.59226776123046,2.9735764761291867,152.9627227783203,77124600.0000,-4.888611126767096,0,BUY
2021-09-16,AAPL,145.25062561035156,68034100,-0.0016107813904930335,147.13765411376954,144.67888275146484,2.930144364367901,152.9627227783203,76210005.0000,-5.041814781988046,0,BUY
2021-09-17,AAPL,142.58555603027344,129868800,-0.018348076429133078,147.10641479492188,144.73812408447264,2.958225340289662,152.9627227783203,78355430.0000,-6.784114821939904,0,BUY
2021-09-20,AAPL,139.539794921875,123478900,-0.021360937202866245,146.85015945434571,144.6999954223633,3.1332394713667657,152.9627227783203,81501895.0000,-8.775293491538037,0,BUY
2021-09-21,AAPL,140.0181427001953,75834000,0.0034280384214992435,146.54362869262695,144.68332489013673,3.2631025370662714,152.9627227783203,82287005.0000,-8.462571692637038,0,BUY
2021-09-22,AAPL,142.38055419921875,76404300,0.016872181372108302,146.35961303710937,144.69167877197265,3.2536579601111306,152.9627227783203,83676900.0000,-6.918135599898849,0,BUY
2021-09-23,AAPL,143.3372344970703,64838200,0.0067191780733833655,146.28493118286133,144.65073822021483,3.222683481857576,152.9627227783203,83969245.0000,-6.292701977592046,0,BUY
